"","country","year","minflu","maxflu","peakflu","troughflu","minT","maxT","peakT","troughT","minRH","maxRH","peakRH","troughRH"
"553","New Zealand",2011,0,0.020866,34,48,6.33333333333333,16.9861111111111,52,33,0.733591,0.931661,23,28
"554","New Zealand",2012,0.000226,0.074666,28,18,7.22222222222222,12.4444444444444,36,24,0.685478,0.881382,21,26
"555","New Zealand",2013,0.000902,0.049401,38,21,7.66666666666667,13.8333333333333,42,28,0.744829,0.911578,24,36
"556","Niger",2010,0,0.000702,8,1,22.1111111111111,35.75,16,1,0.106181,0.849194,35,14
"557","Niger",2011,0,0.000616,4,1,19.3333333333333,35.1666666666667,19,3,0.130665,0.819936,33,14
"558","Niger",2012,0,0.000295,8,1,19.6111111111111,35.25,15,2,0.11021,0.825162,33,12
"559","Niger",2013,0,0.00035,7,1,20.5833333333333,34.6666666666667,21,1,0.147568,0.874792,33,9
"560","Norway",1997,0,0.009099,7,1,-5.36111111111111,12.5,23,2,0.63936,0.902543,3,12
"561","Norway",1998,0,0.009724,8,1,-6.44444444444445,14.2222222222222,26,5,0.660565,0.902047,37,10
"562","Norway",1999,0,0.006966,7,1,-6.19444444444444,8.33333333333333,44,6,0.691532,0.878462,47,10
"563","Norway",2001,0,0.00444,6,17,-8.61111111111111,9.58333333333333,40,9,0.605259,0.878956,42,13
"564","Norway",2002,0,0.006182,8,39,-5.19444444444445,13.3333333333333,36,4,0.652466,0.845988,3,16
"565","Norway",2003,0,0.038245,48,3,-7.76388888888889,16.3888888888889,30,1,0.628188,0.862254,10,16
"566","Norway",2005,0,0.017123,11,40,-4,10.3888888888889,41,11,0.585803,0.842371,47,17
"567","Norway",2006,0,0.030556,8,27,-5.63888888888889,17.0555555555556,30,9,0.611854,0.877571,39,11
"568","Norway",2007,0,0.042211,7,21,-6.94444444444444,16.5555555555556,23,6,0.587777,0.865786,49,23
"569","Norway",2008,0,0.02528,8,23,-3.66666666666667,18.1111111111111,30,12,0.535092,0.831985,46,23
"570","Norway",2010,0,0.043496,52,7,-10.7222222222222,15.3333333333333,33,1,0.586835,0.860066,31,19
"571","Norway",2011,0,0.125917,3,20,-7.05555555555556,15.1111111111111,31,8,0.607993,0.869011,46,18
"572","Norway",2012,0,0.158159,8,26,-8.27777777777778,14.8888888888889,33,5,0.629154,0.869845,28,14
"573","Norway",2013,0,0.296083,2,26,-6.47222222222222,16.7777777777778,30,3,0.52049,0.85976,1,12
"574","Oman",2008,0,0.004628,26,11,18.5,33.7777777777778,24,51,0.27678,0.700017,32,17
"575","Oman",2010,0,0.024144,1,21,19.3333333333333,33.5,26,2,0.294699,0.760024,9,12
"576","Oman",2011,0,0.019443,5,16,19.5,33.3333333333333,24,1,0.325228,0.750261,3,42
"577","Oman",2012,0,0.009053,50,27,17.8611111111111,34.5833333333333,26,4,0.294612,0.732678,2,18
"578","Oman",2013,0,0.00513,50,16,17.4722222222222,33.6944444444444,24,52,0.272505,0.721247,17,20
"579","Pakistan",2007,0,0,47,47,11.375,18.5555555555556,47,52,0.510636,0.776546,48,52
"580","Pakistan",2008,0,7.1e-05,49,1,7.52777777777778,32.0555555555556,24,4,0.325572,0.823512,31,18
"581","Pakistan",2010,0,0.000676,1,6,9.97222222222222,32.8333333333333,25,2,0.344293,0.877522,32,20
"582","Pakistan",2011,0,0.000779,1,12,8.38888888888889,33.0555555555556,23,1,0.40837,0.85132,35,19
"583","Pakistan",2012,0,0.000135,2,6,10.3888888888889,33.9444444444444,25,3,0.335457,0.852648,36,21
"584","Pakistan",2013,0,0.000151,1,21,7.72222222222222,33.6111111111111,25,1,0.328804,0.818338,33,18
"585","Panama",2007,0,0.006563,38,1,26.0555555555556,30,12,45,0.612283,0.901023,45,8
"586","Panama",2008,0,0.005918,23,1,25.3888888888889,29.2777777777778,16,48,0.621907,0.954575,48,9
"587","Panama",2010,0,0.015501,26,1,24.9444444444444,29.6666666666667,15,50,0.672407,0.969267,48,2
"588","Panama",2011,0,0.002398,38,1,24.7222222222222,28.7222222222222,18,50,0.66738,0.961209,50,11
"589","Panama",2012,0,0.01052,30,1,26.2222222222222,29.2222222222222,13,47,0.63932,0.907847,47,11
"590","Panama",2013,0,0.007101,24,1,26.25,29.8888888888889,15,44,0.629592,0.920993,41,13
"591","Paraguay",1998,0,0,39,39,20.0555555555556,27.4444444444444,50,39,0.572345,0.773398,39,48
"592","Paraguay",1999,0,0.000765,21,1,13.7222222222222,28.6111111111111,4,27,0.602068,0.881238,24,1
"593","Paraguay",2001,0,0.003647,38,6,15.2222222222222,29.3888888888889,6,30,0.467111,0.869996,21,33
"594","Paraguay",2002,0,0.001082,15,1,13.8333333333333,30.4444444444444,11,24,0.612087,0.938719,24,3
"595","Paraguay",2003,0,0.001065,5,1,13.3333333333333,30.2222222222222,5,28,0.468253,0.934088,23,38
"596","Paraguay",2005,0,0.002208,19,1,11.6111111111111,30.3055555555556,8,37,0.527089,0.970962,24,31
"597","Paraguay",2006,0,0,1,1,22.9444444444444,30.1111111111111,2,15,0.646866,0.888278,12,17
"598","Paraguay",2008,0,0.000481,26,1,12.6111111111111,29.8888888888889,52,25,0.516248,0.904273,31,49
"599","Paraguay",2010,0,0.010288,51,1,9.52777777777778,30.7916666666667,5,29,0.545713,0.889427,17,44
"600","Paraguay",2011,0,0.01335,1,10,10.5,29.6666666666667,51,27,0.489405,0.982962,29,51
"601","Paraguay",2012,0,0.012416,26,4,12.7222222222222,30.0555555555556,49,29,0.530037,0.916578,25,36
"602","Paraguay",2013,0,0.024823,27,13,12.7777777777778,30.8888888888889,5,30,0.485155,0.960727,25,35
"603","Peru",2001,7.5e-05,7.5e-05,52,52,23.0277777777778,23.0277777777778,52,52,0.764156,0.764156,52,52
"604","Peru",2002,0,0.002688,35,52,17.9444444444444,25.7777777777778,10,27,0.683225,0.855096,30,42
"605","Peru",2003,0,0.002745,10,4,18.1666666666667,24.5555555555556,1,31,0.681902,0.857556,23,43
"606","Peru",2005,0,0.001051,5,29,17.9583333333333,24.4444444444444,11,37,0.717452,0.837225,27,44
"607","Peru",2006,0,0.000538,5,1,18.4444444444444,25.7777777777778,11,39,0.730225,0.87025,19,11
"608","Peru",2007,0,0.000282,38,1,16.2222222222222,25.75,6,24,0.706466,0.911877,24,45
"609","Peru",2008,0,0.000385,17,4,19.1527777777778,25.3888888888889,4,31,0.693134,0.909582,33,52
"610","Peru",2010,0,0.003111,25,17,17.0138888888889,24.7222222222222,4,30,0.70691,0.886404,17,46
"611","Peru",2011,0,0.001144,43,7,17.2222222222222,25.0555555555556,6,29,0.70911,0.903136,29,46
"612","Peru",2012,0,0.000767,32,9,18.9444444444444,25.6111111111111,8,34,0.7001,0.882788,27,45
"613","Peru",2013,0,0.010037,30,51,17.7222222222222,25.5555555555556,9,29,0.709409,0.85381,20,39
"614","Philippines",1997,0,1.4e-05,25,35,28.1666666666667,28.5,35,25,0.883504,0.895318,25,35
"615","Philippines",1999,0,2.6e-05,51,52,26.1666666666667,26.4166666666667,52,51,0.934187,0.948076,51,52
"616","Philippines",2001,0.000125,0.000125,39,39,28,28,39,39,0.91127,0.91127,39,39
"617","Philippines",2002,0,0.000148,31,7,25.1666666666667,29.3888888888889,19,1,0.837673,0.948742,37,18
"618","Philippines",2003,0,0.000326,32,1,25.2222222222222,29.2222222222222,18,51,0.830675,0.944992,35,15
"619","Philippines",2005,0,0.00021,21,1,25.1666666666667,29.4722222222222,19,3,0.841931,0.939553,49,9
"620","Philippines",2006,0,0.000492,29,3,25.7222222222222,29.3333333333333,18,6,0.837247,0.939042,39,18
"621","Philippines",2007,0,0.000743,27,44,24.9444444444444,29.2222222222222,17,5,0.834185,0.957402,46,13
"622","Philippines",2008,0,0.000601,9,1,24.8888888888889,28.7222222222222,16,7,0.858611,0.934623,9,15
"623","Philippines",2010,1.1e-05,0.001858,34,51,25.6666666666667,29.8333333333333,20,2,0.833991,0.953953,44,20
"624","Philippines",2011,0,0.000535,33,52,25.4444444444444,28.5555555555556,20,1,0.858646,0.967048,49,14
"625","Philippines",2012,0,0.000734,30,17,26.0833333333333,28.8194444444444,17,6,0.853152,0.949521,7,16
"626","Philippines",2013,1e-05,0.000682,41,1,25.3888888888889,29.2222222222222,18,3,0.856431,0.945791,34,18
"627","Poland",1997,0,0.000155,2,1,-9.66666666666667,10.5,41,1,0.713473,0.937287,48,9
"628","Poland",1998,0,7.8e-05,4,1,-6.94444444444444,17.6666666666667,19,47,0.599658,0.917388,2,17
"629","Poland",1999,0,0.000233,6,1,-4.05555555555556,15.7222222222222,39,5,0.624645,0.91096,4,13
"630","Poland",2001,0,2.6e-05,8,1,-4.5,13.2777777777778,40,50,0.665194,0.920233,2,13
"631","Poland",2002,0,0.000105,10,2,-6.63888888888889,10.8611111111111,40,50,0.593656,0.919753,2,14
"632","Poland",2003,0,0.000183,8,2,-8.83333333333333,11.4722222222222,39,1,0.519653,0.937232,48,16
"633","Poland",2005,0,0.000236,7,1,-6.27777777777778,18.1666666666667,36,6,0.520096,0.954819,49,14
"634","Poland",2006,0,0.000157,11,1,-13.1111111111111,16.6666666666667,37,4,0.494112,0.982787,48,19
"635","Poland",2007,0,0.00021,9,1,-2.5,22.2777777777778,29,4,0.504197,0.918147,46,18
"636","Poland",2008,0,0.00021,5,1,-3.66666666666667,21.0555555555556,30,1,0.52293,0.931085,45,22
"637","Poland",2010,0,0.001782,1,11,-15.0555555555556,24.6111111111111,28,4,0.568021,0.949325,47,17
"638","Poland",2011,0,0.00745,5,20,-11.2222222222222,20.9444444444444,23,8,0.539692,0.949226,3,16
"639","Poland",2012,0,0.000701,52,2,-14,22.2777777777778,27,5,0.53863,0.948433,51,15
"640","Poland",2013,0,0.010041,3,18,-7.77777777777778,21.4444444444444,25,4,0.596666,0.945014,50,16
"641","Portugal",1996,9.9e-05,0.002383,50,37,10.6944444444444,21.1111111111111,36,49,0.648459,0.940148,42,40
"642","Portugal",1997,0,0.001489,2,7,10.0277777777778,21.5555555555556,37,1,0.601402,0.910451,50,13
"643","Portugal",1998,0,0.001084,52,1,7.94444444444444,21.4722222222222,38,49,0.636653,0.874496,6,11
"644","Portugal",1999,0,0.004926,1,8,8.02777777777778,22.1111111111111,35,2,0.636796,0.889782,52,5
"645","Portugal",2001,0,0.001851,4,12,7.47222222222222,22.7222222222222,36,52,0.662198,0.949328,9,47
"646","Portugal",2002,0,0.007161,3,10,10.5555555555556,22.6111111111111,33,2,0.640232,0.903685,51,7
"647","Portugal",2003,0,0.011754,47,11,6.22222222222222,24.0555555555556,37,2,0.564363,0.900711,46,37
"648","Portugal",2005,0,0.009594,3,15,8.02777777777778,23.2222222222222,33,4,0.469168,0.862278,52,40
"649","Portugal",2006,0,0.002744,5,1,8.08333333333333,25.8055555555556,32,51,0.619462,0.920818,44,32
"650","Portugal",2007,0,0.007926,5,13,8.11111111111111,22.1388888888889,31,4,0.536424,0.921199,9,45
"651","Portugal",2008,0,0.007622,51,16,9.72222222222222,22.7777777777778,29,48,0.64446,0.896741,49,14
"652","Portugal",2010,0,0.00771,9,13,7.83333333333333,23.8333333333333,32,7,0.637179,0.938376,10,11
"653","Portugal",2011,0,0.002925,1,10,9.44444444444444,22.1111111111111,40,5,0.542241,0.903568,1,41
"654","Portugal",2012,0,0.003986,11,16,9.55555555555556,22.8055555555556,29,6,0.552487,0.944538,51,12
"655","Portugal",2013,0,0.015199,10,19,9.86111111111111,25.1666666666667,27,9,0.555037,0.899769,4,48
"656","Romania",1997,0,0.000886,7,1,-2.84722222222222,9.22222222222222,45,1,0.626342,0.929721,48,11
"657","Romania",1998,0,4e-04,14,4,-7.05555555555556,16.2222222222222,39,52,0.62062,0.949115,48,14
"658","Romania",1999,0,0.000311,7,1,-5.22222222222222,20.1111111111111,39,5,0.626337,0.90933,2,12
"659","Romania",2001,0,0.002068,9,1,-7,16.1666666666667,40,50,0.613463,0.946495,1,14
"660","Romania",2002,0,0.003744,11,1,-7.72222222222222,13.8888888888889,16,1,0.514833,0.97528,49,11
"661","Romania",2003,0,0.004006,49,1,-7.33333333333333,16.3333333333333,40,7,0.545208,0.937053,4,14
"662","Romania",2005,0,0.001848,11,1,-11.1388888888889,15.7777777777778,20,6,0.507092,0.936089,7,14
"663","Romania",2006,0,0.000509,11,1,-11.2222222222222,17.2777777777778,40,4,0.568687,0.96634,49,18
"664","Romania",2007,0,0.002875,4,13,-4.375,28.5,29,52,0.436742,0.888335,52,30
"665","Romania",2008,0,0.005435,4,16,-5.44444444444444,13.8888888888889,15,1,0.529994,0.901431,3,13
"666","Romania",2010,0,0.017988,1,8,-11.1944444444444,25.7222222222222,33,4,0.616614,0.935215,2,34
"667","Romania",2011,0,0.005607,9,19,-8.02777777777778,25.6666666666667,28,5,0.501906,0.964949,2,17
"668","Romania",2012,0,0.001827,6,18,-12.2222222222222,26.4166666666667,34,6,0.469752,0.886407,47,34
"669","Romania",2013,0,0.005158,11,1,-4.33333333333333,25.6666666666667,32,2,0.492586,0.930873,3,19
"670","Senegal",1996,0,0.000448,25,1,25.0277777777778,34.4583333333333,18,3,0.284625,0.884676,31,9
"671","Senegal",1997,0,0.000543,39,1,24.1111111111111,33.25,17,52,0.22636,0.936695,34,5
"672","Senegal",1998,0,0.000213,27,1,24.1944444444444,33.7777777777778,19,1,0.283322,0.926401,37,10
"673","Senegal",1999,0,0.001874,24,2,22.5555555555556,32.3472222222222,18,2,0.266883,0.937837,33,6
"674","Senegal",2001,0,0.000693,23,1,24.5,34.6944444444444,19,22,0.207136,0.928279,22,7
"675","Senegal",2002,0,0.000384,30,1,23.6388888888889,34.5555555555556,17,2,0.255406,0.905264,37,17
"676","Senegal",2003,0,0.001684,30,1,24.4444444444444,31.8611111111111,13,52,0.310558,0.932691,34,5
"677","Senegal",2005,0,0.000355,25,1,24.5277777777778,32.5833333333333,14,6,0.329357,0.922057,35,1
"678","Senegal",2006,0,0.00043,34,1,21.4444444444444,31.6388888888889,14,5,0.317998,0.894987,36,10
"679","Senegal",2007,0,0.000751,40,1,23.1944444444444,33.9166666666667,14,1,0.326713,0.910934,36,1
"680","Senegal",2008,0,0.002197,35,1,23.0555555555556,31.2638888888889,20,1,0.313336,0.93572,34,4
"681","Senegal",2010,0,0.008278,6,13,25.5277777777778,32.5555555555556,20,2,0.367883,0.952482,36,3
"682","Senegal",2011,0,0.012577,41,1,23.7638888888889,31.8888888888889,20,52,0.350883,0.943625,34,6
"683","Senegal",2012,0,0.038977,42,1,22.9444444444444,33.6944444444444,18,4,0.341144,0.914175,36,11
"684","Senegal",2013,0,0.00255,43,1,22.9166666666667,32.3333333333333,21,1,0.346175,0.944969,33,5
"685","Singapore",1997,0,0,5,5,27.7222222222222,28.3333333333333,40,5,0.866881,0.888148,45,5
"686","Singapore",1998,0,0,5,5,28.1666666666667,30.2777777777778,12,5,0.804672,0.937835,14,9
"687","Singapore",2001,0.000962,0.000962,52,52,26.3611111111111,26.3611111111111,52,52,0.935611,0.935611,52,52
"688","Singapore",2002,0,0.002401,12,31,26.8333333333333,29.0277777777778,11,2,0.797424,0.903259,4,10
"689","Singapore",2007,0,0.003737,16,43,25.2222222222222,29.5555555555556,40,2,0.794443,1.01637,2,5
"690","Singapore",2008,0.000407,0.02562,19,52,25.6666666666667,29.8333333333333,20,10,0.812302,0.984757,10,8
"691","Singapore",2010,0.000977,0.06006,18,46,27,30.2777777777778,18,29,0.743558,0.929699,29,10
"692","Singapore",2011,0.000387,0.014022,3,16,25.9444444444444,30.1111111111111,19,5,0.775832,0.945791,44,39
"693","Singapore",2012,0.001318,0.00912,7,29,26.5555555555556,30.3333333333333,24,51,0.767105,0.949734,51,24
"694","Singapore",2013,0.000376,0.007718,51,18,26.3333333333333,31.2222222222222,25,6,0.621954,0.958342,6,25
"695","Slovak Republic",1997,0,0.001301,6,1,-6,4.72222222222222,11,1,0.597239,0.912396,51,10
"696","Slovak Republic",1998,0,0,5,5,-6.22222222222222,19.9444444444444,29,5,0.578685,0.937692,40,12
"697","Slovak Republic",1999,0,0.000556,5,1,-4.72222222222222,13.1666666666667,18,5,0.591634,0.939703,1,18
"698","Slovak Republic",2001,0,0.003344,3,6,-6.05555555555556,16.1666666666667,24,52,0.58276,0.935882,4,14
"699","Slovak Republic",2002,0,0.000372,3,1,-8.72222222222222,10.2777777777778,46,1,0.488061,0.924347,4,14
"700","Slovak Republic",2003,0,0.005577,10,1,-8.83333333333333,17.8888888888889,28,2,0.405409,0.94097,48,12
"701","Slovak Republic",2010,0,0.00129,1,5,-8.94444444444445,24.8888888888889,28,4,0.531392,0.891207,8,10
"702","Slovak Republic",2011,0,0.014786,7,1,-7.55555555555556,24.2222222222222,34,5,0.478684,0.952795,2,16
"703","Slovak Republic",2012,0,0.00777,5,2,-11.0555555555556,25.7777777777778,27,6,0.498735,0.928282,51,18
"704","Slovak Republic",2013,0,0.012014,9,2,-4.55555555555556,24.9444444444444,25,4,0.535945,0.904578,45,33
"705","Slovenia",1999,0,0,39,39,-3.66666666666667,17.1666666666667,39,48,0.745211,0.927021,40,42
"706","Slovenia",2001,0,0.002512,4,9,-5.38888888888889,16.2222222222222,40,50,0.651958,0.938724,4,17
"707","Slovenia",2002,0,0.019061,7,1,-3.77777777777778,17.5,20,1,0.573007,0.972103,15,13
"708","Slovenia",2003,0,0.022553,10,1,-7.58333333333333,19.3333333333333,19,2,0.490097,0.986349,48,12
"709","Slovenia",2005,0,0.027012,6,38,-8.72222222222222,13.5,39,6,0.513327,0.976243,48,14
"710","Slovenia",2006,0,0.020446,14,1,-9.47222222222222,24.6111111111111,30,4,0.553876,0.944745,47,29
"711","Slovenia",2007,0,0.037739,7,17,-4.65277777777778,26.6111111111111,29,51,0.519932,0.934915,43,29
"712","Slovenia",2008,0,0.050002,4,17,-2,23.5,26,1,0.616448,0.946772,2,19
"713","Slovenia",2010,0,0.008778,52,4,-4.41666666666667,25.1666666666667,28,52,0.62222,0.982207,47,21
"714","Slovenia",2011,0,0.057044,5,15,-3.38888888888889,25.25,34,1,0.513341,0.948458,44,15
"715","Slovenia",2012,0,0.035014,9,19,-9.88888888888889,25.8333333333333,27,6,0.536192,0.938468,47,34
"716","Slovenia",2013,0,0.032068,9,18,-1.52777777777778,25.5,30,6,0.550224,0.93267,47,31
"717","South Africa",1997,0,0.000756,32,35,10.0555555555556,22.1111111111111,40,24,0.465057,0.824601,11,33
"718","South Africa",1998,0,0.001819,21,14,11.8888888888889,24.1944444444444,6,27,0.443982,0.78627,52,24
"719","South Africa",1999,0,0.001352,26,1,12.5,23.8888888888889,9,26,0.425834,0.814842,52,24
"720","South Africa",2001,0,0.000223,24,1,10.9444444444444,24.1111111111111,2,26,0.535655,0.830977,14,30
"721","South Africa",2002,0,0.000373,26,1,9.44444444444444,23.1111111111111,1,29,0.43723,0.766508,22,19
"722","South Africa",2003,0,0.000564,22,1,9.63888888888889,24.5,6,27,0.402004,0.767207,8,35
"723","South Africa",2005,0,0.002227,23,1,10.5,23.2777777777778,1,27,0.398803,0.76294,16,30
"724","South Africa",2006,0,0.002621,23,1,8.72222222222222,22.2916666666667,1,26,0.461061,0.843927,6,30
"725","South Africa",2007,0,0.001511,31,1,7.30555555555556,24.2777777777778,4,21,0.324841,0.720569,40,31
"726","South Africa",2008,0,0.001332,28,1,8.72222222222222,22.5555555555556,5,28,0.380545,0.765892,3,36
"727","South Africa",2010,0,0.002478,31,1,9.94444444444444,23.6666666666667,6,28,0.395254,0.79755,4,29
"728","South Africa",2011,0,0.004412,23,9,8.90277777777778,22.5833333333333,51,27,0.427872,0.787713,1,29
"729","South Africa",2012,0,0.00252,34,3,10.4722222222222,23.7222222222222,2,24,0.389147,0.741789,50,40
"730","South Africa",2013,0,0.002715,23,7,11.3055555555556,22.8888888888889,4,24,0.405238,0.719546,13,40
"731","Spain",1997,0,0.000228,3,8,5.5,21.4444444444444,40,1,0.593025,0.836016,4,10
"732","Spain",1998,0,0.001588,4,11,7.19444444444445,25.5555555555556,29,49,0.582211,0.820497,5,25
"733","Spain",1999,0,0.000352,2,4,7,19.7222222222222,39,5,0.597349,0.820039,41,7
"734","Spain",2001,0,0.000321,7,4,5.11111111111111,19.7777777777778,40,51,0.580591,0.812183,2,15
"735","Spain",2002,0,0.004923,2,12,8.83333333333333,22.1666666666667,35,3,0.607181,0.839644,51,17
"736","Spain",2003,0,0.000994,46,12,4.55555555555556,15.8333333333333,42,2,0.595316,0.827836,42,14
"737","Spain",2005,0,0.000534,2,7,4.55555555555556,20.8611111111111,21,4,0.483863,0.838698,52,4
"738","Spain",2006,0,0.003373,10,5,6.16666666666667,21.3333333333333,20,51,0.604372,0.830803,3,20
"739","Spain",2007,0,0.002412,51,1,4.97222222222222,21.25,23,4,0.544966,0.805488,40,19
"740","Spain",2008,0,0.005183,52,11,6.38888888888889,18.1388888888889,42,48,0.542227,0.809227,8,14
"741","Spain",2010,0,0.011383,52,15,5.02777777777778,26.0555555555556,34,2,0.564712,0.849538,49,20
"742","Spain",2011,0,0.015003,2,18,5.02777777777778,26.1111111111111,33,4,0.516563,0.863618,1,25
"743","Spain",2012,0,0.020108,7,31,5.27777777777778,27.3055555555556,34,6,0.491567,0.8528,43,8
"744","Spain",2013,0,0.013826,7,20,7.22222222222222,26.3333333333333,33,48,0.544832,0.82688,8,31
"745","Sri Lanka",1998,0,0.00016,16,29,25.4444444444444,30.2222222222222,16,52,0.800527,0.963492,45,16
"746","Sri Lanka",1999,0,0,1,1,25.625,25.625,1,1,0.957768,0.957768,1,1
"747","Sri Lanka",2006,0,0.000353,26,1,25.0416666666667,29.2361111111111,17,4,0.763823,0.981323,2,26
"748","Sri Lanka",2007,0,4e-04,22,1,25.3472222222222,29.3888888888889,18,52,0.749724,0.970652,51,1
"749","Sri Lanka",2008,0,0.000248,17,1,25.4722222222222,29,18,2,0.776945,0.94938,42,8
"750","Sri Lanka",2010,0,0.00588,50,12,24.7638888888889,29.7777777777778,15,52,0.752428,0.975712,49,9
"751","Sri Lanka",2011,4.8e-05,0.00342,1,15,23.8888888888889,29.4722222222222,18,2,0.794916,0.969148,2,39
"752","Sri Lanka",2012,0,0.00182,28,12,24.7916666666667,29.8333333333333,21,51,0.76233,0.981963,51,8
"753","Sri Lanka",2013,0,0.005756,20,25,25.6944444444444,29.8333333333333,19,2,0.782673,0.922265,1,3
"754","Sweden",1997,0,0.008593,5,18,-8.22222222222222,6.16666666666667,18,7,0.670145,0.9355,52,12
"755","Sweden",1998,0,0.059892,8,14,-7.72222222222222,14.8888888888889,30,5,0.615404,0.9636,1,14
"756","Sweden",1999,0.000113,0.361546,52,46,-9.88888888888889,7.63888888888889,44,6,0.728134,0.946458,1,51
"757","Sweden",2001,0,0.008663,10,13,-10.3333333333333,9.94444444444444,40,52,0.590711,0.936089,4,12
"758","Sweden",2002,0,0,1,1,-7.55555555555556,1.86111111111111,2,4,0.688287,0.947507,5,8
"759","Sweden",2003,0.000111,0.032534,52,43,-2.94444444444445,4.05555555555555,44,51,0.733304,0.955689,48,43
"760","Sweden",2005,0,0.02473,9,40,-9.94444444444444,9.44444444444444,40,9,0.644903,0.944665,44,16
"761","Sweden",2006,0,0.013126,12,20,-11.3888888888889,16.5,24,10,0.583036,0.969548,40,19
"762","Sweden",2007,0,0.026846,10,20,-10.7222222222222,8.38888888888889,20,4,0.542487,0.958375,49,14
"763","Sweden",2008,0,0.011854,9,38,-4.72222222222222,11.5,19,12,0.577893,0.939965,2,17
"764","Sweden",2010,0,0.016786,52,28,-13.9166666666667,19.1111111111111,28,8,0.628995,0.941168,46,16
"765","Sweden",2011,0,0.042996,5,21,-13,17.7777777777778,31,8,0.617404,0.946572,47,12
"766","Sweden",2012,0,0.0908,9,23,-10.2777777777778,16.5555555555556,30,49,0.579382,0.94277,42,14
"767","Sweden",2013,0,0.095097,7,24,-9.61111111111111,18.3888888888889,30,4,0.59928,0.947844,50,14
"768","Switzerland",1996,0,0.007204,51,39,-7.27777777777778,9.88888888888889,39,52,0.58979,0.889892,1,11
"769","Switzerland",1997,0,0.008615,2,13,-3.16666666666667,19.8888888888889,34,1,0.506102,0.881267,42,16
"770","Switzerland",1998,0,0.008166,9,15,-3.88888888888889,23,32,4,0.489525,0.973238,40,10
"771","Switzerland",1999,0,0.00505,3,16,-5.16666666666667,13.5,18,7,0.618999,0.884949,42,11
"772","Switzerland",2001,0,0.003052,2,13,-5.19444444444445,13.8055555555556,40,51,0.644222,0.86802,1,5
"773","Switzerland",2002,0,0.005371,4,13,-5.16666666666667,9.22222222222222,43,1,0.519422,0.900782,48,13
"774","Switzerland",2003,0,0.005026,50,15,-6.5,16.7222222222222,38,2,0.524966,0.865005,40,12
"775","Switzerland",2005,0,0.006067,5,15,-6.33333333333333,14,39,4,0.528752,0.849413,42,11
"776","Switzerland",2006,0,0.004417,12,15,-4.83333333333333,13.0833333333333,43,2,0.606155,0.850843,3,14
"777","Switzerland",2007,0,0.010765,6,13,-3.27777777777778,14.6666666666667,40,4,0.66325,0.86248,47,13
"778","Switzerland",2008,0,0.005516,9,18,-2,20.4444444444444,26,52,0.561851,0.91944,44,18
"779","Switzerland",2010,0,0.012203,52,7,-4.77777777777778,22.75,28,7,0.577649,0.876937,46,10
"780","Switzerland",2011,0,0.028188,5,19,-2.77777777777778,22.3888888888889,34,5,0.50537,0.882708,45,16
"781","Switzerland",2012,0,0.006521,13,17,-10.2222222222222,21.8333333333333,34,6,0.580639,0.944678,41,13
"782","Switzerland",2013,0,0.053269,6,17,-4.61111111111111,21.7222222222222,30,8,0.65566,0.926631,47,28
"783","Thailand",1997,0,0.000132,51,4,25.3055555555556,30.1111111111111,18,4,0.674798,0.895492,40,9
"784","Thailand",1998,0,0.000231,13,8,25.6666666666667,32.0555555555556,17,51,0.687863,0.918579,41,17
"785","Thailand",1999,0,0,1,1,20.0694444444444,29.9722222222222,11,52,0.600874,0.903469,43,52
"786","Thailand",2001,0,7.9e-05,25,2,22.2222222222222,29.1666666666667,34,47,0.634539,0.875626,26,7
"787","Thailand",2002,0,0,8,8,26.7222222222222,30.75,16,47,0.702419,0.89736,34,8
"788","Thailand",2003,0,0.000139,43,4,22.3055555555556,29.2777777777778,17,51,0.669868,0.913822,37,52
"789","Thailand",2005,1.5e-05,0.000685,46,1,23,31.3055555555556,18,1,0.603899,0.914969,36,10
"790","Thailand",2006,0,0.00123,26,18,23.9444444444444,30.3333333333333,15,4,0.641442,0.92588,40,6
"791","Thailand",2007,0,0.001119,48,16,21.6666666666667,30.8888888888889,13,5,0.546701,0.90858,18,5
"792","Thailand",2008,0,0.001194,5,52,22.9444444444444,30.5,16,50,0.642521,0.911256,43,8
"793","Thailand",2010,1.5e-05,0.001626,35,15,24.5555555555556,31.6805555555556,19,3,0.64516,0.917085,42,10
"794","Thailand",2011,1.5e-05,0.001336,36,1,23.4722222222222,29.2777777777778,16,13,0.652502,0.918337,37,5
"795","Thailand",2012,0,0.000839,37,1,25.0555555555556,31.0555555555556,17,2,0.696535,0.897729,36,8
"796","Thailand",2013,0,0.000569,2,1,20.2638888888889,31.1388888888889,14,51,0.639986,0.909676,37,3
"797","Tunisia",1997,0,0,1,1,12.1666666666667,15.8611111111111,14,6,0.532129,0.790731,5,1
"798","Tunisia",1998,0,0.000323,7,4,10.3888888888889,13.3888888888889,7,4,0.650212,0.721086,7,8
"799","Tunisia",2002,0,0,3,3,11,18.1111111111111,9,3,0.423264,0.673646,3,9
"800","Tunisia",2003,0.000204,0.000306,2,3,11.3333333333333,12.1111111111111,3,2,0.708474,0.745713,3,2
"801","Tunisia",2005,0,0.000993,49,10,7.69444444444445,22.2777777777778,44,4,0.521462,0.813142,50,48
"802","Tunisia",2006,9.8e-05,0.001089,13,46,9.27777777777778,23.8888888888889,43,1,0.553557,0.840064,48,15
